A0_EV	A1_EV	A2_EV	DBCO	Stroke	T_EV
Tsnax	0.0645457326399511	875	0.0657894736842105	0.251221264367816	0.2424907506114	0.262041744715012
Gm45874	0	0	0	0	0	0
Elavl1	0.12503823799327	1775	0.121641995614035	0.479741379310345	0.455508873142284	0.48019801980198
Ccl25	0.0244723156928724	361	0.0203536184210526	0.0848419540229885	0.0807675424844798	0.0686379448755686
Gm44869	0	0	0	0	0	0
Gm45118	0	0	0	0	6.27077193202483e-05	0
Gm7434	0.000305903946160905	3	0.000274122807017544	0.000933908045977011	0.000689784912522732	0.000936580144500937
Gm45117	0	0	0	0.00028735632183908	0.000313538596601242	0.000668985817500669
Gm6070	0	1	6.8530701754386e-05	7.18390804597701e-05	0.000125415438640497	0
Rnf170	0.0346436219027225	487	0.0304276315789474	0.121120689655172	0.120085282498276	0.125100347872625
Gm45692	0	0	0	0	0	0
Gm45251	0.000994187825022943	16	0.00102796052631579	0.00869252873563218	0.0105348968458017	0.00695745250200696
Gm45250	0.00160599571734475	30	0.00212445175438597	0.0173132183908046	0.018185238602872	0.0175274284185175
Disc1	0.013842153563781	212	0.0148711622807018	0.0578304597701149	0.0581300558098702	0.0631522611720632
Thap1	0.0263842153563781	383	0.0215871710526316	0.0574712643678161	0.0527371919483288	0.055994112924806
ENSMUSG00002074872	0	0	0	0	0	0
Adgrg1	0.180712756194555	2051	0.148574561403509	1.27291666666667	1.28977237097887	1.28017126036928
Gm50479	0	0	0	0	0	0
ENSMUSG00002075305	0	0	0	0	0	0
7SK.182	0	0	0	0	0	0
Gm16237	0.000152951973080453	0	0.000137061403508772	0.000574712643678161	0.000627077193202483	0.000401391490500401
Gm45305	0	0	0	0	0	0
Cers4	0.048638727439584	688	0.0490679824561404	0.20639367816092	0.190819589891516	0.242172865935242
Gm31727	0	0	0	0	0	0
Gm31784	0	0	0	0	0	0
Gm45307	7.64759865402264e-05	2	6.8530701754386e-05	0.00021551724137931	0	6.68985817500669e-05
Gm36956	0	0	0	7.18390804597701e-05	0.000188123157960745	0
Vmn2r-ps89	0	0	0	0	6.27077193202483e-05	0
Gm31898	0	0	6.8530701754386e-05	7.18390804597701e-05	6.27077193202483e-05	6.68985817500669e-05
Gm45580	0	0	0	0	0	0
Gm31983	0	0	0	7.18390804597701e-05	0	0
Zfp958	0.0410676047721016	638	0.0289884868421053	0.0423132183908046	0.0462782968583433	0.043015788065293
Gm39149	7.64759865402264e-05	3	0	0.000359195402298851	0.000250830877280993	0.000200695745250201
Gm7451	0	0	0	0.000502873563218391	0.000125415438640497	6.68985817500669e-05
Gm32050	0	1	0	0.00014367816091954	6.27077193202483e-05	6.68985817500669e-05
Gm45584	0	0	0	7.18390804597701e-05	0	0
Gm45224	0	0	0	7.18390804597701e-05	0	6.68985817500669e-05
Gm32098	0.000152951973080453	1	0.000274122807017544	0.00028735632183908	0.00075249263184298	0.000267594327000268
Gm7461	0.00191189966350566	50	0.00116502192982456	0.00258620689655172	0.00200664701824795	0.00220765319775221
Gm6410	7.64759865402264e-05	2	0.000205592105263158	0.000646551724137931	0.000313538596601242	0.000200695745250201
Gm45646	0	0	0	0	0	0
Gm2676	0.000152951973080453	3	0.000274122807017544	7.18390804597701e-05	0.00037624631592149	0.000267594327000268
Gm45647	0	0	0	7.18390804597701e-05	6.27077193202483e-05	0
Gm44959	0	0	0	0	6.27077193202483e-05	0
2310008N11Rik	0.00084123585194249	17	0.00068530701754386	0.00294540229885057	0.00156769298300621	0.00153866738025154
Gm45572	0.000305903946160905	1	0.000137061403508772	0.000359195402298851	0.000627077193202483	0.000200695745250201
Adgrg3	0.00221780360966656	18	0.00239857456140351	0.00524425287356322	0.00288455508873142	0.00521808937650522
Zfp703	0.0711226674824105	775	0.0634594298245614	0.4375	0.377814008904496	0.385937918116136
Gm45757	0	0	6.8530701754386e-05	0	6.27077193202483e-05	0.000133797163500134
Gm45371	0.000152951973080453	2	0.00034265350877193	0.000718390804597701	0.000501661754561987	6.68985817500669e-05
Gm45370	0.000152951973080453	3	0.000274122807017544	0.000646551724137931	0.000564369473882235	0.00086968156275087
Gm32389	0.000229427959620679	6	0.00034265350877193	0.000862068965517241	0.000815200351163228	0.000936580144500937
Gm19164	0	0	0	0	0	0
Shcbp1	0.00718874273478128	112	0.00630482456140351	0.0283045977011494	0.028030350536151	0.0226786192132727
Gm6334	0	0	0	0	0	0
Gm44960	0	0	0	0	0	0
Gm9457	7.64759865402264e-05	3	0.000137061403508772	0	0	0
Gm44961	0	0	0	0	0	0
Rpl21-ps14	0.000229427959620679	2	0.000137061403508772	0.000359195402298851	6.27077193202483e-05	0.000200695745250201
Drc7	0.00688283878862037	148	0.0176123903508772	0.0542385057471264	0.0298488743964382	0.0319106234947819
n-R5s93	0	0	0	0	0	0
Gm5739	0	0	0	0	0	0
Slc10a2	0	0	0	0	0.000125415438640497	0
Gm5605	0.00107066381156317	16	0.000616776315789474	0.00122126436781609	0.00188123157960745	0.00127107305325127
5S-rRNA.136	0	0	0	0	0	0
Gm44693	0	0	0	0	0	0
Gm6426	0	3	0	0.00014367816091954	0.000188123157960745	6.68985817500669e-05
Gpi-ps	0.000458855919241358	8	0.000274122807017544	0.0109195402298851	0.00834012666959303	0.00796093122825796
ENSMUSG00002076909	0	0	0	0	0	0
Gm2734	0	0	0	0	0	0
Gm44843	0	0	0	0	0	0
Gm44842	0	0	0	0	0	0
Gm24288	0	0	0	0	0	0
Gm44844	0	0	0	0	0	0
Gm44909	0	0	0	0	0	0
Gm7506	0	0	0	0	0	0
Gm44911	0	0	6.8530701754386e-05	0.00014367816091954	0	0.000133797163500134
Gm44910	0	0	0	7.18390804597701e-05	0	0
Gm44908	0	0	0	0	0	0
Gm17215	0	0	0	0	0	0
Gm26427	0	0	0	0	0	0
Katnb1	0.0140715815234017	185	0.0137061403508772	0.0841235632183908	0.0647770740578165	0.0808803853358309
Gm30954	0	0	0	0	0	0
ENSMUSG00002076795	0	0	0	0	0	0
ENSMUSG00002075857	0	0	0	0	0	0
Gm25169	0	0	0	0	0	0
Gm45758	0.000152951973080453	1	0.000137061403508772	0.00028735632183908	0.000313538596601242	0.000401391490500401
Gm28262	0	0	0	0	6.27077193202483e-05	0
Gm45160	0	0	0	0	0	0
Gm31135	7.64759865402264e-05	1	0	0.000574712643678161	0.000188123157960745	0.000668985817500669
Gm31401	0	0	0	0	0	0
Gm45076	0.000152951973080453	6	6.8530701754386e-05	0	0	6.68985817500669e-05
Leat1	0.000382379932701132	1	6.8530701754386e-05	0.000646551724137931	0.00106603122844422	0.000802782981000803
Gm31343	0	0	0	0	0	0
Gm2448	0	0	0	0	0	0
D530014G21Rik	0	0	0	7.18390804597701e-05	0	0
Sipa1l2	0.0891710003059039	1120	0.0878563596491228	0.427227011494253	0.38640496645137	0.425408081348675
Gm31463	0	0	0	0	0	0
Gm45075	0	0	0	0	0	0
4930567H12Rik	7.64759865402264e-05	3	0.000205592105263158	0.000359195402298851	0.000188123157960745	0.000133797163500134
Map10	0.00665341082899969	75	0.00582510964912281	0.0256465517241379	0.0283438891327522	0.024953170992775
Erlin2	0.0611807892321811	861	0.0553042763157895	0.210991379310345	0.202796764281683	0.209325662295959
Efnb2	0.0104007341694708	136	0.0113760964912281	0.107112068965517	0.108735185301311	0.0634198554990634
E230020D15Rik	0.00336494340776996	32	0.00404331140350877	0.0313218390804598	0.0284693045713927	0.0187985014717688
Gm45074	0.00084123585194249	17	0.000753837719298246	0.0119252873563218	0.0117890512322067	0.0113058603157613
Proscos	0.0110125420617926	189	0.00699013157894737	0.0137931034482759	0.0127296670220104	0.0133128177682633
Gm45073	0.000229427959620679	1	0.000411184210526316	0.00747126436781609	0.00633347965134508	0.00428150923200428
4921522P10Rik	0	0	0	0.00014367816091954	6.27077193202483e-05	0
Arglu1	0.556821657999388	5767	0.440720942982456	1.60423850574713	1.75174013921114	1.4521675140487
Mir7654	0	0	0	0	0	0
Gm18393	0	0	0	0	0	0
Gm44621	0	0	0	0	0	0
Ntpcr	0.526690119302539	8263	0.404810855263158	0.623635057471264	0.57565686335988	0.615868343591116
Gm44626	0	0	0	0.000431034482758621	0.000188123157960745	0
Gm44622	0	1	6.8530701754386e-05	7.18390804597701e-05	6.27077193202483e-05	6.68985817500669e-05
Gm44515	0	0	0	0	0	0
4933430N04Rik	0	0	0	0	0	0
4930453L07Rik	0	0	0	0	0	0
Gm44516	0.000229427959620679	8	6.8530701754386e-05	0.000933908045977011	0.000564369473882235	0.000535188654000535
Gm39128	0	0	0	0	0	0
Fam155a	0.00428265524625268	58	0.00459155701754386	0.0138649425287356	0.0173700382517088	0.0137811078405138
Gm44542	0	2	6.8530701754386e-05	0.000431034482758621	0.00075249263184298	0.000602087235750602
Gm44541	0.000305903946160905	2	0.000753837719298246	0.00201149425287356	0.00156769298300621	0.00247524752475248
Gm44518	0.000305903946160905	4	0.000274122807017544	0.00431034482758621	0.00495390982629962	0.00481669788600482
4930435N07Rik	0	0	0	0	0.000125415438640497	0
5S-rRNA.137	0	0	6.8530701754386e-05	7.18390804597701e-05	0.000188123157960745	0
Gm44797	0.000994187825022943	18	0.00130208333333333	0.00783045977011494	0.00802658807299179	0.00782713406475783
Gm44800	0.0014530437442643	9	0.00109649122807018	0.00783045977011494	0.0102213582492005	0.00508429221300508
Gm44801	0.00084123585194249	10	0.00123355263157895	0.0076867816091954	0.00746221859910955	0.00615466952100615
Gm44798	0.000305903946160905	6	0.000411184210526316	0.00502873563218391	0.00432683263309713	0.00421461065025421
Gm44799	0.00206485163658611	14	0.00205592105263158	0.00610632183908046	0.00790117263435129	0.00528498795825528
2900027M19Rik	0.00344141939431019	29	0.00418037280701754	0.0208333333333333	0.0216341631654857	0.0157211667112657
Gm44802	0.000152951973080453	0	6.8530701754386e-05	0.000718390804597701	0.000877908070483477	0.000401391490500401
ENSMUSG00002075361	0	0	0	0	0	0
Gm44761	0	0	0	0	0	0
Gm10217	0	0	0	0	0	0
Gm10067	0	0	0	0	6.27077193202483e-05	0
Lig4	0.00795350260018354	74	0.00637335526315789	0.0383620689655172	0.0369348466796263	0.0398715547230399
Abhd13	0.0165188130926889	233	0.0193256578947368	0.112931034482759	0.100834012666959	0.105097671929355
Tnfsf13b	0.0292903028449067	515	0.024328399122807	0.0872126436781609	0.0613281494952029	0.121889215948622
Gm44789	0	0	0	7.18390804597701e-05	0.000188123157960745	0
Gm44788	0	0	0	0	0	0.000133797163500134
Pcnx2	0.00084123585194249	12	0.000822368421052632	0.00100574712643678	0.00156769298300621	0.00147176879850147
A730098A19Rik	0.000305903946160905	6	0.000274122807017544	0.000431034482758621	0.000250830877280993	0.000334492908750335
Map3k21	0.000305903946160905	8	0.00068530701754386	0.00237068965517241	0.00150498526368596	0.00234145036125234
Plpbp	0.14530437442643	1894	0.116502192982456	0.375718390804598	0.334232143976924	0.382258496119882
Kcnk1	0.0380850412970327	450	0.0442708333333333	0.348994252873563	0.455383457703643	0.300776023548301
Gm45875	0	0	0	7.18390804597701e-05	0	0
Gm45876	0	0	0	0	0	0
Slc35f3	0.00152951973080453	36	0.00363212719298246	0.00876436781609195	0.00840283438891327	0.00561948086700562
Gm35572	0.0111654940348731	112	0.0118558114035088	0.00237068965517241	0.00351163228193391	0.00428150923200428
Coa6	0.16541755888651	2449	0.143571820175439	0.122054597701149	0.114002633724211	0.118477388279368
Gm5373	0	0	0.000137061403508772	0.000862068965517241	0.00100332350912397	0.000535188654000535
Vmn2r-ps91	0	0	0	0	0	0
Zfp709	0.0148363413888039	224	0.0148711622807018	0.0414511494252874	0.0388160782592337	0.0326465078940326
Tarbp1	0.00451208320587336	41	0.00411184210526316	0.014367816091954	0.0168056687778265	0.0146507894032646
Zfp882	0.0112419700214133	151	0.00692160087719298	0.0272988505747126	0.0276541042202295	0.0203371688520203
Gm6091	0	0	0	0	0	0
Gm26759	0.00902416641174671	193	0.0111019736842105	0.0359913793103448	0.0315419828180849	0.0384666845062885
Irf2bp2	0.217803609666565	2932	0.25671600877193	1.27119252873563	1.19577349971782	1.21267059138346
Gm45805	0.00152951973080453	13	0.000548245614035088	0.00158045977011494	0.0018185238602872	0.00200695745250201
Adgra2	0.0112419700214133	102	0.0124040570175439	0.0154454022988506	0.0216341631654857	0.0347872625100348
Zfp617	0.0256194554909758	331	0.0239857456140351	0.0921695402298851	0.0912397316109613	0.0867674605298368
Ccnb2-ps	7.64759865402264e-05	4	0	0.00229885057471264	0.00250830877280993	0.00133797163500134
Gm31718	0.0058121749770572	146	0.00746984649122807	0.0149425287356322	0.00902991158211576	0.0132459191865132
A630001O12Rik	0.00175894769042521	36	0.00328947368421053	0.00466954022988506	0.00407600175581614	0.00280974043350281
Tomm20	1.14729275007648	18788	1.02350603070175	1.14511494252874	1.06126544177588	1.20718490767996
Gm26397	0.000229427959620679	1	6.8530701754386e-05	0.00014367816091954	0.000501661754561987	0.000133797163500134
Brf2	0.0234016518813093	340	0.0194627192982456	0.0579022988505747	0.0532388537028908	0.0553920256890554
Kifc3	0.0315845824411135	400	0.0347450657894737	0.137859195402299	0.167931272339625	0.12964945143163
Zfp961	0.0117773019271949	145	0.0101425438596491	0.0455459770114943	0.0420768796638866	0.0422799036660423
Gm45694	0.000305903946160905	3	0.00034265350877193	0.0033764367816092	0.00395058631717564	0.00274284185175274
Gm31224	0	0	0	0.00021551724137931	0.000188123157960745	0
Gm45812	0	0	0	0	0	0
Gm31036	0	0	0	0.00014367816091954	6.27077193202483e-05	0.000200695745250201
Cyp4f18	0.0409911287855613	737	0.0552357456140351	0.0813218390804598	0.0574402708973475	0.0657613058603158
Gm45734	0	1	0	0.00014367816091954	6.27077193202483e-05	0
Gm18924	0	0	0	0	0	0
Rbm34	0.0508565310492505	664	0.0443393640350877	0.148563218390805	0.130306640747476	0.147243778431897
Gm25052	0	0	0	0	0	0
Rab11fip1	0.03716732945855	492	0.0446134868421053	0.0371408045977012	0.0356179845739011	0.0678351618945678
Gm38574	0.00275313551544815	39	0.00301535087719298	0.000359195402298851	0.000877908070483477	0.000735884399250736
Gm5358	0	0	0	0	0	0
4933416M07Rik	0	0	0	0	0	6.68985817500669e-05
Olfr372	0	0	0	7.18390804597701e-05	0	0
U1.12	0	0	0	0	0	0
Gm45267	0	0	0	0	0	6.68985817500669e-05
Gm45544	0	0	0	0	0	0
Gm45266	0.00558274701743653	89	0.00856633771929825	0.021264367816092	0.0123534207060889	0.0434840781375435
Gm45735	0	0	0	0	0	0
Olfr373	0.000229427959620679	7	0.000274122807017544	0.000646551724137931	0.000313538596601242	0.000668985817500669
Gm45543	0	0	0	0	0	0
Myo16	0.00359437136739064	87	0.00561951754385965	0.0141522988505747	0.00627077193202483	0.00983409151725983
Olfr374	7.64759865402264e-05	0	0	7.18390804597701e-05	0.000125415438640497	0.000200695745250201
5S-rRNA.138	0	0	0	0	0	0
5330413D20Rik	0	0	0	0	0	0
Gm44786	0	0	0	0	6.27077193202483e-05	0
Gm44785	0	0	0	0	0	6.68985817500669e-05
Gm44784	0	2	0.000137061403508772	7.18390804597701e-05	0	0
Gm45045	0	0	0	0	0	0
Gm39129	7.64759865402264e-05	0	0.000137061403508772	0.00107758620689655	0.000313538596601242	0.000602087235750602
Got1l1	0.0153716732945855	399	0.0185718201754386	0.0112068965517241	0.00294726280805167	0.00856301846400856
Rps16-ps3	7.64759865402264e-05	1	6.8530701754386e-05	0	0	0
Gm32540	0.000152951973080453	1	0.000274122807017544	0.00014367816091954	6.27077193202483e-05	0
B930025P03Rik	0	3	6.8530701754386e-05	0.000431034482758621	0.000125415438640497	0.000200695745250201
Gm45044	0	0	0	0	0	0
Gm2814	0.00650045885591924	106	0.00575657894736842	0.0132183908045977	0.00940615789803725	0.0127776291142628
4833411C07Rik	0.0272254512083206	422	0.0348821271929825	0.0726293103448276	0.0599485796701574	0.0961332619748461
Adrb3	0.000382379932701132	40	0.00130208333333333	0.000790229885057471	0.000438954035241738	0.00127107305325127
Tpm4	0.29405016824717	3822	0.326069078947368	0.562068965517241	0.473443280867875	0.633930960663634
3930402G23Rik	0.000688283878862037	25	0.00198739035087719	0.00301724137931034	0.00144227754436571	0.00240834894300241
Gm45042	0	1	0	0.00021551724137931	6.27077193202483e-05	0.000267594327000268
Gm45470	0.000229427959620679	6	0.000137061403508772	0.00158045977011494	0.000125415438640497	0.000267594327000268
Gm26586	0.000382379932701132	5	0.000479714912280702	0.00179597701149425	0.0016931084216467	0.001003478726251
Gm44955	0	0	0	0	0	0
Gm16091	0.000994187825022943	15	0.00164473684210526	0.00316091954022989	0.00445224807173763	0.00187316028900187
Gm44956	0	1	6.8530701754386e-05	0.00021551724137931	6.27077193202483e-05	0.000133797163500134
Irs2	0.0598806974609972	767	0.0592790570175439	0.214583333333333	0.21464852323321	0.272879314958523
Eif4ebp1	0.204343836035485	3549	0.18188048245614	0.166954022988506	0.147425848121904	0.17962269199893
9530052E02Rik	0	0	0.000205592105263158	0.00021551724137931	0.000501661754561987	0.000401391490500401
5430430B14Rik	7.64759865402264e-05	2	6.8530701754386e-05	0.00028735632183908	0.000438954035241738	0.000334492908750335
Gm9731	0	0	0	0	6.27077193202483e-05	6.68985817500669e-05
B830042I05Rik	7.64759865402264e-05	2	6.8530701754386e-05	0.00014367816091954	0.000250830877280993	0.000735884399250736
Gm44714	0	0	0	0	0	0
Gm44717	0	0	0	0	0	0
Gm15418	0.000535331905781585	2	0.00034265350877193	7.18390804597701e-05	6.27077193202483e-05	0
Tex24	0	0	0	7.18390804597701e-05	0	0
Rab8a	0.214132762312634	3074	0.213336074561404	0.333045977011494	0.241800965698878	0.335964677548836
Hsh2d	0.00183542367696543	36	0.00431743421052632	0.00991379310344828	0.00413870947513639	0.00742574257425743
Cib3	0.000382379932701132	6	0.000411184210526316	0.000790229885057471	0.00037624631592149	0.000334492908750335
Gm11034	0	0	0	0	0	0
Fam32a	0.193484245946773	3222	0.198327850877193	0.333189655172414	0.275036056938609	0.346200160556596
Cngb1	0.00328846742122973	31	0.00280975877192982	0.00165229885057471	0.00137956982504546	0.00254214610650254
Chrnb3	0	0	0	0	6.27077193202483e-05	0
Ap1m1	0.0402263689201591	554	0.0413240131578947	0.171048850574713	0.155138897598294	0.19005887075194
Gm39197	0	0	6.8530701754386e-05	0.00021551724137931	6.27077193202483e-05	6.68985817500669e-05
Gm10282	0.000764759865402264	7	0.000616776315789474	0.00172413793103448	0.00206935473756819	0.00127107305325127
Klf2	2.68614255123891	38144	2.89199561403509	6.09949712643678	6.59917225810497	6.00394701632325
Chrna6	0	0	0	0	0	0
Gm24410	0	0	0	0	0	0
Gm45861	0	1	6.8530701754386e-05	0.000431034482758621	0.00037624631592149	0.000334492908750335
Poteg	0	0	0	0	0	0
Tepp	0.000917711838482716	24	0.00116502192982456	0.000359195402298851	0.00075249263184298	0.00113727588975114
Gm1698	0.000152951973080453	5	6.8530701754386e-05	0.00251436781609195	0.00250830877280993	0.00227455177950227
ENSMUSG00002076572	0	0	0	0	0	0
Gm24202	0	0	0	0	0	0
Zfp319	0.0159070052003671	217	0.0198739035087719	0.0887931034482759	0.0837148052925315	0.0891089108910891
Gm45751	0	0	0	7.18390804597701e-05	0	0
Gm8096	0	0	0	0	0	0
1700008N11Rik	0	0	0	7.18390804597701e-05	0	0
Gm8100	0	1	0	0.00021551724137931	0.00037624631592149	0.000200695745250201
Gm8110	0	0	0	0	0	0
Gm45571	0	0	0	0	0	0
