GeneSym	17-002	17-006	17-019	17-023	17-026	17-027	17-030	17-034	17-040	17-041	17-042	17-043	17-045	17-047	17-054	17-055	17-057	17-058	17-060	17-061
LOC647034	21.85664411	20.96629446	19.8353232	21.25897303	21.25897303	21.40684088	19.69831061	20.11221399	21.70566924	27.47409397	21.85664411	22.16175149	21.25897303	22.47111801	21.11212657	22.78480313	20.39297004	19.97328878	23.58830748	22.627417
LOC647035	23.58830748	23.75237713	24.5900029	20.39297004	21.85664411	25.45716748	20.96629446	22.627417	22.00866909	27.85761803	27.28431654	21.11212657	24.93326655	29.44600482	21.11212657	20.53481436	20.96629446	21.11212657	24.7610399	22.47111801
LOC647037	49.52207979	37.53071838	41.35529058	35.01739844	76.10925536	42.81368175	82.13925744	35.26096371	29.85705573	38.58585049	61.39290364	44.01733818	60.12945595	51.98415337	50.21338227	46.85074227	44.01733818	36.25228433	54.56863307	40.50421101
LOC647038	22.94328397	22.627417	27.28431654	22.47111801	24.93326655	23.26356028	21.55573723	21.55573723	22.627417	19.97328878	22.31589866	24.5900029	21.11212657	23.10286713	20.96629446	20.2521055	22.78480313	24.25146506	20.11221399	20.2521055
LOC647041	20.2521055	23.58830748	25.45716748	29.44600482	30.69645182	29.65081798	25.45716748	22.31589866	27.09585	25.99207668	31.77895985	27.28431654	22.94328397	40.78594007	27.47409397	28.8400148	31.55944654	25.63423608	28.4429658	32.67238802
LOC647042	21.70566924	20.67764529	22.47111801	20.39297004	22.00866909	20.96629446	22.94328397	20.67764529	22.47111801	21.11212657	24.25146506	21.70566924	22.16175149	20.11221399	20.67764529	21.11212657	22.627417	21.70566924	20.82146969	25.28132198
LOC647044	20.96629446	24.25146506	28.64080227	20.53481436	29.65081798	24.5900029	24.08394796	20.96629446	24.08394796	22.78480313	22.627417	22.16175149	23.75237713	26.53822547	23.42537114	28.8400148	26.53822547	22.31589866	22.00866909	20.11221399
LOC647046	20.67764529	32.89964245	25.28132198	20.11221399	20.96629446	29.44600482	20.53481436	25.45716748	22.00866909	27.09585	22.627417	27.09585	27.28431654	27.28431654	27.47409397	32	28.8400148	27.28431654	22.47111801	21.70566924
LOC647049	29.85705573	21.25897303	26.35491255	21.70566924	26.53822547	22.78480313	23.58830748	22.627417	23.42537114	23.10286713	24.93326655	20.53481436	23.10286713	22.78480313	22.627417	23.58830748	22.627417	22.31589866	21.40684088	21.40684088
LOC647050	25.45716748	23.91758798	23.91758798	79.3412928	32.2225776	39.6706464	26.90868529	22.47111801	24.25146506	25.45716748	22.47111801	22.31589866	28.05138308	25.8125363	22.31589866	20.39297004	24.25146506	21.40684088	23.42537114	20.82146969
LOC647054	24.08394796	25.28132198	20.2521055	21.85664411	23.58830748	22.94328397	22.94328397	24.42014734	20.11221399	27.28431654	26.72281342	22.78480313	24.08394796	22.31589866	22.16175149	26.53822547	25.8125363	23.42537114	23.58830748	22.16175149
LOC647055	22.78480313	22.31589866	22.00866909	18.76535919	22.16175149	21.11212657	19.02731384	20.11221399	22.00866909	20.67764529	20.96629446	20.82146969	20.2521055	22.78480313	20.11221399	20.11221399	24.7610399	20.11221399	20.11221399	21.11212657
LOC647058	22.627417	21.40684088	24.93326655	24.08394796	21.40684088	22.00866909	22.31589866	21.11212657	24.5900029	21.55573723	22.47111801	23.10286713	30.90996253	21.55573723	23.91758798	20.39297004	22.94328397	22.16175149	23.26356028	22.94328397
LOC647060	19.97328878	23.10286713	21.25897303	22.31589866	22.94328397	20.67764529	21.85664411	19.69831061	23.10286713	29.04061297	57.68002961	22.31589866	20.96629446	19.02731384	19.02731384	20.96629446	23.58830748	19.29292524	32.44670335	23.91758798
LOC647065	22.47111801	23.10286713	21.11212657	21.40684088	22.16175149	23.10286713	28.64080227	21.70566924	21.70566924	24.7610399	25.28132198	24.25146506	21.25897303	20.2521055	20.39297004	25.99207668	23.26356028	24.25146506	30.90996253	23.26356028
LOC647070	20.67764529	20.2521055	20.2521055	22.16175149	22.94328397	20.67764529	20.96629446	19.15965927	21.11212657	20.39297004	19.97328878	24.5900029	21.40684088	24.93326655	21.25897303	22.94328397	24.08394796	20.53481436	23.42537114	19.8353232
LOC647074	48.84029469	37.27147477	36.25228433	49.1800058	42.51794605	39.39662123	46.85074227	27.28431654	46.52712055	40.78594007	44.01733818	37.27147477	25.10669113	46.20573426	36.25228433	31.55944654	41.64293937	49.1800058	39.12448889	31.77895985
LOC647079	20.67764529	26.17286587	22.16175149	20.82146969	20.67764529	27.09585	21.11212657	21.25897303	21.40684088	21.85664411	21.85664411	23.26356028	25.8125363	20.67764529	22.16175149	19.69831061	21.85664411	20.67764529	22.47111801	23.75237713
LOC647080	22.627417	20.67764529	22.00866909	25.10669113	41.06962872	22.94328397	22.31589866	25.10669113	23.10286713	25.63423608	25.10669113	25.10669113	19.56224444	21.11212657	25.10669113	26.90868529	24.7610399	31.77895985	25.10669113	27.28431654
LOC647081	51.26847217	64.4451552	36.25228433	52.70982511	64.89340671	58.48521281	68.11969168	44.32350298	24.25146506	47.50475426	43.41133848	43.71328822	50.21338227	46.20573426	51.26847217	56.10276616	50.21338227	70.03479688	87.42657643	43.11147446
LOC647082	20.67764529	24.7610399	20.82146969	27.85761803	20.53481436	30.69645182	21.85664411	19.56224444	25.10669113	21.25897303	23.58830748	26.17286587	19.8353232	21.85664411	21.40684088	22.627417	20.11221399	19.69831061	22.16175149	20.11221399
LOC647083	20.67764529	34.7755156	27.85761803	24.93326655	26.35491255	40.22442798	26.90868529	24.5900029	25.45716748	36.00187151	37.53071838	25.99207668	23.58830748	26.53822547	22.16175149	26.72281342	30.69645182	33.12847756	26.17286587	25.63423608
LOC647086	59.71411146	23.91758798	22.00866909	23.26356028	27.28431654	22.78480313	20.82146969	22.78480313	27.6651914	26.53822547	28.64080227	28.64080227	35.26096371	21.40684088	30.06472797	24.5900029	25.45716748	20.11221399	44.94223602	27.85761803
LOC647089	23.58830748	19.42711815	26.17286587	20.2521055	20.67764529	21.11212657	22.47111801	26.53822547	19.29292524	20.53481436	23.91758798	21.40684088	27.47409397	20.39297004	33.59093388	26.90868529	23.58830748	22.47111801	19.97328878	29.04061297
LOC647096	37.53071838	23.10286713	23.58830748	19.97328878	24.5900029	24.93326655	23.75237713	37.53071838	23.10286713	21.70566924	29.24260641	19.42711815	21.70566924	24.7610399	24.7610399	20.11221399	21.55573723	20.96629446	21.40684088	30.06472797
LOC647099	4451.265997	5367.371382	6080.608545	4737.794801	4124.489933	7082.288999	5148.726782	5712.870057	6746.857613	6038.606714	7082.288999	6700.253664	7912.950407	6080.608545	6517.034875	5556.651325	5832.909601	5293.477194	6038.606714	6165.490677
LOC647102	28.64080227	19.8353232	24.08394796	24.08394796	20.39297004	25.99207668	22.31589866	22.627417	24.25146506	26.35491255	20.82146969	29.24260641	21.11212657	26.17286587	26.35491255	23.58830748	23.10286713	22.47111801	25.99207668	22.47111801
LOC647103	23.75237713	24.42014734	23.75237713	22.31589866	20.53481436	21.55573723	29.44600482	21.11212657	21.70566924	23.58830748	25.45716748	24.25146506	20.2521055	24.25146506	19.8353232	20.39297004	22.47111801	24.5900029	21.55573723	23.10286713
LOC647104	45.88656794	54.56863307	44.94223602	30.2738447	25.63423608	50.21338227	42.22425314	27.6651914	31.77895985	32	38.05462768	31.12495832	26.90868529	48.16789592	35.75318842	38.58585049	44.01733818	31.34144952	52.34573175	50.56264396
LOC647107	24.42014734	19.29292524	21.70566924	21.55573723	23.91758798	23.26356028	20.53481436	20.11221399	25.8125363	22.94328397	20.39297004	21.11212657	19.8353232	22.00866909	20.2521055	21.85664411	20.11221399	23.10286713	24.42014734	21.40684088
LOC647108	24.25146506	23.26356028	22.627417	30.90996253	27.28431654	22.78480313	24.25146506	23.42537114	25.63423608	20.2521055	24.25146506	22.94328397	22.16175149	24.7610399	21.70566924	21.85664411	31.77895985	32.89964245	25.99207668	36.75834736
LOC647121	22.78480313	28.05138308	22.78480313	20.53481436	22.31589866	32.67238802	22.31589866	21.25897303	26.35491255	34.2967508	25.99207668	29.44600482	29.85705573	28.8400148	23.91758798	24.25146506	32.44670335	25.28132198	33.59093388	23.91758798
LOC647122	22.16175149	24.7610399	21.70566924	21.40684088	21.70566924	23.26356028	22.94328397	21.55573723	24.7610399	21.11212657	20.82146969	24.93326655	22.47111801	21.25897303	21.25897303	23.42537114	22.16175149	25.10669113	22.94328397	22.47111801
LOC647123	23.26356028	20.67764529	22.16175149	21.85664411	20.96629446	21.25897303	23.26356028	23.58830748	24.25146506	22.94328397	21.85664411	26.17286587	22.31589866	24.7610399	24.7610399	24.42014734	20.82146969	20.96629446	23.42537114	23.58830748
LOC647129	20.67764529	19.69831061	20.2521055	20.39297004	21.40684088	20.11221399	19.97328878	22.47111801	24.7610399	22.00866909	19.69831061	22.31589866	20.82146969	25.28132198	21.55573723	22.627417	20.11221399	20.2521055	20.96629446	20.39297004
LOC647130	22.47111801	20.53481436	24.5900029	22.94328397	22.31589866	22.94328397	20.96629446	23.10286713	21.40684088	19.56224444	22.00866909	24.5900029	19.97328878	23.75237713	24.5900029	24.42014734	26.17286587	25.8125363	20.82146969	21.11212657
LOC647131	29.65081798	21.55573723	19.69831061	28.64080227	24.42014734	23.26356028	20.82146969	20.67764529	22.00866909	23.26356028	33.59093388	22.31589866	22.78480313	23.91758798	20.53481436	21.25897303	22.94328397	21.40684088	24.93326655	23.75237713
LOC647134	22.16175149	24.08394796	20.96629446	27.28431654	24.08394796	30.48441594	25.63423608	22.627417	26.17286587	23.58830748	20.67764529	23.91758798	19.8353232	22.16175149	20.53481436	23.75237713	25.10669113	23.26356028	23.75237713	25.45716748
LOC647135	21.55573723	31.55944654	25.28132198	37.79176517	34.2967508	22.94328397	25.45716748	34.53530357	24.7610399	23.75237713	20.67764529	29.24260641	21.85664411	30.69645182	24.08394796	21.25897303	22.00866909	24.7610399	22.00866909	28.4429658
LOC647138	23.58830748	20.96629446	20.67764529	20.82146969	20.96629446	20.82146969	20.96629446	24.7610399	23.91758798	22.627417	20.96629446	19.8353232	20.82146969	22.16175149	21.70566924	20.2521055	20.67764529	19.56224444	24.42014734	21.55573723
LOC647147	25.63423608	19.56224444	20.82146969	20.67764529	20.2521055	25.99207668	22.31589866	20.39297004	24.25146506	20.2521055	24.7610399	24.42014734	23.75237713	23.10286713	23.91758798	22.627417	22.47111801	24.5900029	22.31589866	31.55944654
LOC647149	22.94328397	21.85664411	20.39297004	21.55573723	40.78594007	27.28431654	27.6651914	22.00866909	23.10286713	23.91758798	23.75237713	21.55573723	34.2967508	22.31589866	26.17286587	23.42537114	23.10286713	24.25146506	20.67764529	20.53481436
LOC647150	77.17170097	58.89200964	43.71328822	49.1800058	56.49299176	59.30163596	41.35529058	26.72281342	38.05462768	57.28160454	27.09585	49.52207979	53.81737058	71.50637684	53.81737058	35.50622311	39.6706464	58.89200964	58.08122594	42.81368175
LOC647154	22.627417	20.67764529	24.5900029	20.67764529	24.5900029	22.47111801	22.00866909	22.31589866	20.39297004	21.25897303	20.53481436	20.82146969	24.25146506	19.29292524	21.70566924	23.26356028	20.96629446	22.00866909	22.78480313	24.42014734
LOC647156	29.44600482	29.04061297	26.17286587	29.04061297	69.5510312	21.85664411	26.72281342	26.53822547	21.11212657	26.53822547	38.05462768	27.6651914	22.94328397	27.09585	26.17286587	22.31589866	23.26356028	35.50622311	21.40684088	28.4429658
LOC647157	20.96629446	19.56224444	21.70566924	21.40684088	20.11221399	22.00866909	21.11212657	19.29292524	20.11221399	20.2521055	19.15965927	22.31589866	19.42711815	19.29292524	19.69831061	21.85664411	20.11221399	20.2521055	18.76535919	19.97328878
LOC647163	39.6706464	24.93326655	23.58830748	27.6651914	53.81737058	24.93326655	20.82146969	22.94328397	20.11221399	24.7610399	21.70566924	27.28431654	23.58830748	20.82146969	25.63423608	20.96629446	27.28431654	30.06472797	27.28431654	36.25228433
LOC647166	22.78480313	19.69831061	22.94328397	19.29292524	22.16175149	21.25897303	19.97328878	22.31589866	21.11212657	22.47111801	21.55573723	21.85664411	25.10669113	26.90868529	21.55573723	19.97328878	22.627417	19.8353232	20.82146969	19.56224444
LOC647169	20.67764529	28.64080227	21.70566924	22.47111801	35.01739844	22.00866909	23.26356028	23.91758798	24.7610399	22.78480313	34.05984584	26.53822547	22.78480313	25.45716748	25.45716748	21.25897303	22.47111801	26.53822547	21.25897303	29.04061297
LOC647171	20.53481436	27.6651914	20.39297004	21.11212657	21.85664411	20.53481436	20.11221399	22.627417	26.90868529	23.26356028	21.25897303	20.2521055	23.58830748	27.47409397	20.67764529	19.8353232	22.00866909	24.7610399	23.75237713	21.25897303
LOC647174	21.85664411	20.96629446	22.00866909	20.96629446	32	21.85664411	20.82146969	20.39297004	23.26356028	23.91758798	25.28132198	19.8353232	20.2521055	27.28431654	23.58830748	22.627417	23.26356028	31.12495832	22.31589866	23.91758798
LOC647176	22.16175149	21.40684088	20.39297004	21.11212657	23.42537114	21.55573723	22.94328397	21.25897303	21.40684088	27.85761803	23.10286713	22.47111801	20.11221399	22.78480313	20.96629446	20.96629446	31.12495832	23.10286713	20.53481436	25.10669113
LOC647181	23.58830748	25.10669113	19.42711815	20.82146969	19.97328878	23.58830748	21.25897303	22.94328397	22.00866909	21.85664411	26.17286587	21.11212657	21.85664411	23.75237713	20.96629446	22.00866909	22.94328397	22.47111801	22.78480313	20.67764529
LOC647187	26.90868529	23.91758798	21.40684088	24.42014734	24.25146506	22.00866909	23.42537114	21.40684088	27.6651914	24.42014734	22.16175149	21.70566924	19.56224444	22.47111801	22.47111801	19.8353232	20.11221399	20.67764529	20.96629446	21.70566924
LOC647188	20.67764529	19.02731384	20.53481436	26.53822547	26.53822547	20.53481436	20.82146969	24.08394796	19.69831061	19.97328878	22.16175149	19.42711815	20.53481436	20.11221399	21.70566924	20.53481436	22.00866909	22.627417	22.78480313	24.42014734
LOC647190	23.75237713	24.42014734	20.82146969	22.47111801	23.75237713	25.99207668	28.4429658	39.6706464	20.96629446	25.45716748	21.70566924	26.35491255	27.47409397	28.8400148	20.96629446	21.25897303	23.10286713	22.00866909	20.53481436	34.05984584
LOC647191	31.55944654	29.04061297	26.17286587	21.40684088	54.56863307	31.34144952	31.77895985	22.94328397	24.5900029	27.09585	29.24260641	25.45716748	28.64080227	24.08394796	27.09585	25.8125363	24.42014734	23.58830748	25.8125363	28.64080227
LOC647193	24.7610399	27.6651914	22.00866909	20.2521055	20.53481436	21.55573723	27.47409397	21.85664411	22.627417	24.25146506	20.67764529	19.8353232	21.40684088	20.67764529	20.53481436	23.10286713	25.10669113	22.78480313	22.16175149	20.67764529
LOC647195	41.06962872	38.8542363	47.83517596	29.04061297	26.90868529	39.39662123	60.96883187	23.26356028	26.17286587	35.75318842	35.75318842	23.91758798	22.16175149	25.63423608	39.39662123	39.94657756	34.7755156	24.42014734	22.94328397	29.65081798
LOC647197	20.2521055	26.90868529	21.11212657	24.08394796	22.78480313	24.93326655	21.55573723	22.00866909	21.40684088	20.53481436	22.627417	19.69831061	22.627417	20.39297004	20.96629446	19.69831061	21.55573723	21.85664411	20.67764529	23.42537114
LOC647199	20.11221399	25.10669113	21.55573723	24.08394796	24.7610399	26.17286587	34.53530357	23.75237713	23.58830748	24.7610399	20.11221399	23.26356028	33.8245773	23.42537114	25.28132198	21.85664411	25.10669113	22.627417	19.8353232	24.5900029
LOC647200	28.8400148	22.16175149	24.7610399	21.11212657	23.75237713	25.10669113	27.28431654	24.25146506	24.93326655	22.47111801	20.67764529	19.42711815	22.31589866	20.82146969	24.08394796	25.45716748	20.2521055	20.96629446	20.39297004	26.17286587
LOC647206	23.10286713	20.96629446	21.11212657	21.85664411	20.2521055	23.91758798	25.28132198	24.42014734	21.70566924	24.42014734	20.67764529	22.78480313	22.627417	22.00866909	21.25897303	25.10669113	24.42014734	22.16175149	26.53822547	25.63423608
LOC647208	22.627417	26.90868529	20.11221399	20.11221399	21.11212657	27.85761803	21.40684088	22.627417	25.28132198	21.40684088	24.93326655	22.627417	25.28132198	27.09585	21.11212657	24.93326655	27.28431654	24.5900029	19.29292524	22.31589866
LOC647210	22.00866909	29.04061297	29.24260641	33.8245773	25.28132198	24.25146506	23.26356028	23.42537114	21.85664411	28.8400148	43.41133848	34.05984584	24.42014734	24.93326655	27.09585	39.12448889	28.4429658	28.05138308	36.50443891	31.34144952
LOC647211	24.08394796	22.31589866	20.39297004	19.56224444	22.78480313	22.31589866	21.55573723	22.31589866	21.11212657	22.47111801	20.39297004	22.47111801	19.97328878	22.31589866	23.26356028	22.94328397	22.47111801	22.47111801	21.11212657	21.25897303
LOC647212	31.77895985	20.2521055	21.70566924	24.5900029	32.67238802	21.25897303	20.82146969	22.16175149	27.85761803	24.25146506	25.45716748	21.25897303	22.94328397	21.40684088	25.99207668	24.08394796	20.11221399	21.11212657	22.31589866	19.97328878
LOC647213	22.00866909	21.85664411	21.11212657	24.7610399	22.00866909	21.40684088	19.69831061	20.39297004	22.627417	24.42014734	21.25897303	22.31589866	25.10669113	21.70566924	20.96629446	20.53481436	22.00866909	24.5900029	22.00866909	19.69831061
LOC647215	20.67764529	22.47111801	27.85761803	24.7610399	25.45716748	19.8353232	28.64080227	32.44670335	22.00866909	21.25897303	27.09585	19.97328878	23.26356028	24.93326655	20.2521055	20.53481436	23.42537114	23.26356028	22.627417	20.2521055
LOC647219	35.50622311	23.91758798	23.26356028	60.12945595	22.16175149	21.70566924	26.17286587	24.93326655	30.48441594	25.45716748	26.72281342	22.627417	26.90868529	24.7610399	23.58830748	25.45716748	25.45716748	23.75237713	26.35491255	25.8125363
LOC647224	20.67764529	19.42711815	20.82146969	20.39297004	21.85664411	26.53822547	22.31589866	22.16175149	21.70566924	21.55573723	21.55573723	23.91758798	26.35491255	22.627417	22.94328397	23.26356028	21.55573723	19.97328878	20.82146969	21.25897303
LOC647225	22.47111801	24.42014734	23.58830748	20.67764529	20.53481436	20.39297004	20.82146969	21.85664411	20.11221399	20.53481436	20.53481436	20.53481436	19.42711815	19.97328878	20.96629446	22.16175149	20.82146969	19.42711815	21.70566924	19.29292524
